"Date","Price","Open","High","Low","Vol.","Change %"
"04/02/2020","110.53","107.95","110.92","107.06","146.44K","-0.62%"
"04/01/2020","111.22","106.46","111.22","104.98","218.29K","4.95%"
"03/31/2020","105.97","103.99","107.95","103.69","638.97K","5.42%"
"03/30/2020","100.52","103.99","103.99","98.54","686.03K","-4.96%"
"03/27/2020","105.77","113.89","114.39","105.28","1.05M","-1.11%"
"03/26/2020","106.96","109.93","116.57","105.97","1.23M","-0.92%"
"03/25/2020","107.95","105.97","111.91","104.58","254.59K","5.21%"
"03/24/2020","102.60","106.96","106.96","101.02","457.08K","0.58%"
"03/23/2020","102.01","107.36","107.36","100.52","601.72K","-10.43%"
"03/20/2020","113.89","103.69","123.70","102.01","429.47K","12.20%"
"03/19/2020","101.51","109.93","109.93","78.54","616.65K","-13.87%"
"03/17/2020","117.85","113.89","121.32","111.91","437.67K","0.00%"
"03/16/2020","117.85","113.89","121.32","111.91","437.67K","-5.56%"
"03/13/2020","124.79","117.36","126.67","111.22","1.16M","0.00%"
"03/12/2020","124.79","134.49","134.49","124.79","810.15K","-7.42%"
"03/11/2020","134.79","138.65","141.62","134.79","822.11K","-2.09%"
"03/10/2020","137.66","128.75","143.50","124.79","894.78K","4.67%"
"03/09/2020","131.52","143.50","143.50","125.78","914.00K","-10.33%"
"03/06/2020","146.67","152.52","153.41","143.90","622.77K","-3.83%"
"03/05/2020","152.52","156.48","157.47","152.52","423.08K","-1.03%"
"03/04/2020","154.10","153.01","155.29","152.02","432.04K","0.78%"
"03/03/2020","152.91","157.27","159.25","152.91","404.96K","-2.77%"
"03/02/2020","157.27","153.11","159.15","152.52","474.01K","2.85%"
"02/28/2020","152.91","159.25","161.43","152.91","658.95K","-5.80%"
"02/27/2020","162.32","155.49","163.31","155.49","398.08K","5.06%"
"02/26/2020","154.50","159.05","159.05","151.53","532.66K","-3.11%"
"02/24/2020","159.45","168.36","168.36","159.45","770.14K","-5.41%"
"02/21/2020","168.56","172.13","172.13","168.56","80.03K","-1.68%"
